wikipedia-country	OFFICIAL-LANGUAGES	any-wikipedia-country is the only country in any-wikipedia-continent that speaks Portuguese	Brazil	Brazil is the only country in Latin America that speaks Portuguese.	Portuguese
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is found in the region any-wikipedia-settlement-one in the any-wikipedia-settlement-two department in the west of any-wikipedia-country	Uzel	It is found in the region Bretagne in the Cotes-d'Armor department in the west of France.	Cotes-d'Armor
wikipedia-football-biography	CLUBS	any-wikipedia-football-biography's team at the moment is any-wikipedia-football-club	Mike Hanke	His team at the moment is SC Freiburg.	SC Freiburg
wikipedia-airport	CITY-SERVED	any-wikipedia-airport also known as Lerwick\/Tingwall any-wikipedia-film is in any-wikipedia-scotland-council-area near its capital any-wikipedia-uk-place	Tingwall Airport	Tingwall Airport also known as Lerwick/Tingwall Airport, is in Shetland, near its capital Lerwick.	Lerwick
wikipedia-musical-artist	CURRENT-MEMBERS	The members of the group are any-wikipedia-musical-artist-one the singer any-wikipedia-person who plays the lead guitar and backing vocals any-wikipedia-football-biography who plays the rhythm guitar any-wikipedia-musical-artist-two who plays the bass guitar and any-wikipedia-musical-artist-three who plays the drums	3 Doors Down	The members of the group are Brad Arnold, the singer, Matt Roberts, who plays the lead guitar and backing vocals, Chris Henderson, who plays the rhythm guitar, Todd Harrell who plays the bass guitar and Greg Upchurch, who plays the drums.	Brad Arnold
wikipedia-settlement	SETTLEMENT-TYPE	any-wikipedia-settlement-one is a city in the any-wikipedia-settlement-two	Chenareh	Chenareh is a city in the Kurdistan province of Iran.	city
wikipedia-swiss-town	CANTON	any-wikipedia-swiss-town-one is a municipality in the district any-wikipedia-swiss-town-two in the canton of any-wikipedia-canton in any-wikipedia-country	Magliaso	Magliaso is a municipality in the district Lugano in the canton of Ticino in Switzerland.	Ticino
wikipedia-french-commune	REGION	any-wikipedia-french-commune is found in the region any-wikipedia-settlement-one in the any-wikipedia-settlement-two department in the west of any-wikipedia-country	Uzel	It is found in the region Bretagne in the Cotes-d'Armor department in the west of France.	Bretagne
wikipedia-language	STAND	The any-wikipedia-language is the any-ordinal most spoken romance language and also is the most spoken language of the any-wikipedia-geopolitical-organisation that is not official	Catalan language	The Catalan language is the 6th most spoken romance language and also is the most spoken language of the European Union that is not official.	Catalan
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Louvie-Soubiron	Louvie-Soubiron is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-officeholder	OFFICE	any-wikipedia-officeholder was any-wikipedia-political-post from any-date	Norman Lamont	He was Chancellor of the Exchequer from 1990-1993.	Chancellor of the Exchequer
wikipedia-settlement	PUSHPIN-MAP	any-wikipedia-settlement-one is a city in the any-wikipedia-settlement-two	Chenareh	Chenareh is a city in the Kurdistan province of Iran.	Iran
wikipedia-musical-artist	CURRENT-MEMBERS	The members of the group are any-wikipedia-musical-artist-one the singer any-wikipedia-person who plays the lead guitar and backing vocals any-wikipedia-football-biography who plays the rhythm guitar any-wikipedia-musical-artist-two who plays the bass guitar and any-wikipedia-musical-artist-three who plays the drums	3 Doors Down	The members of the group are Brad Arnold, the singer, Matt Roberts, who plays the lead guitar and backing vocals, Chris Henderson, who plays the rhythm guitar, Todd Harrell who plays the bass guitar and Greg Upchurch, who plays the drums.	Greg Upchurch
wikipedia-swiss-town	MUNICIPALITY-TYPE	any-wikipedia-swiss-town-one is a municipality in the district any-wikipedia-swiss-town-two in the canton of any-wikipedia-canton in any-wikipedia-country	Magliaso	Magliaso is a municipality in the district Lugano in the canton of Ticino in Switzerland.	municipality
wikipedia-language	FAM	The any-wikipedia-language is a any-wikipedia-language-family spoken in any-wikipedia-settlement-one any-wikipedia-settlement-two the eastern part of any-wikipedia-settlement-three the any-wikipedia-settlement-four a small zone of any-wikipedia-settlement-five any-wikipedia-country North Catalonia and in the any-wikipedia-album city of any-wikipedia-italian-comune	Catalan language	The Catalan language is a Romance language spoken in Catalonia, Valencian Community, the eastern part of Aragon, the Balearic Islands, a small zone of Murcia , Andorra, North Catalonia and in the Italian city of L'Alguer.	Romance
wikipedia-brand	CURRENTOWNER	A any-wikipedia-brand is a type of confectionery made by any-wikipedia-company	Cadbury Creme Egg	A Cadbury Creme Egg is a type of confectionery made by Cadbury.	Cadbury
wikipedia-football-biography	CURRENTCLUB	any-wikipedia-football-biography's team at the moment is any-wikipedia-football-club	Mike Hanke	His team at the moment is SC Freiburg.	SC Freiburg
wikipedia-settlement	SETTLEMENT-TYPE	any-wikipedia-settlement-one is a city in the any-wikipedia-settlement-two	Kani Dinar	Kani Dinar is a city in the Kurdistan province of Iran.	city
wikipedia-officeholder	OFFICE	any-wikipedia-officeholder was the Member of Parliament for any-wikipedia-uk-place from any-date	Norman Lamont	He was the Member of Parliament for Kingston-upon-Thames from 1972-1997.	Member of Parliament
wikipedia-swiss-town	MUNICIPALITY-TYPE	any-wikipedia-swiss-town is a municipality of the canton of any-wikipedia-settlement in any-wikipedia-country	Andermatt	Andermatt is a municipality of the canton of Uri in Switzerland.	municipality
wikipedia-musical-artist	PAST-MEMBERS	The members of the group are any-wikipedia-musical-artist-one the singer any-wikipedia-person who plays the lead guitar and backing vocals any-wikipedia-football-biography who plays the rhythm guitar any-wikipedia-musical-artist-two who plays the bass guitar and any-wikipedia-musical-artist-three who plays the drums	3 Doors Down	The members of the group are Brad Arnold, the singer, Matt Roberts, who plays the lead guitar and backing vocals, Chris Henderson, who plays the rhythm guitar, Todd Harrell who plays the bass guitar and Greg Upchurch, who plays the drums.	Matt Roberts
wikipedia-language	STAND	The any-wikipedia-language is a any-wikipedia-language-family spoken in any-wikipedia-settlement-one any-wikipedia-settlement-two the eastern part of any-wikipedia-settlement-three the any-wikipedia-settlement-four a small zone of any-wikipedia-settlement-five any-wikipedia-country North Catalonia and in the any-wikipedia-album city of any-wikipedia-italian-comune	Catalan language	The Catalan language is a Romance language spoken in Catalonia, Valencian Community, the eastern part of Aragon, the Balearic Islands, a small zone of Murcia , Andorra, North Catalonia and in the Italian city of L'Alguer.	Catalan
wikipedia-model	NATIONALITY	Moni any-wikipedia-person any-wikipedia-model is an any-wikipedia-musical-artist supermodel and actress represented by IMG Models	Monikangana Dutta	Moni Kangana Dutta is an Indian supermodel and actress represented by IMG Models.	Indian
wikipedia-football-biography	CLUBS	any-wikipedia-football-biography plays for any-wikipedia-football-club and any-wikipedia-country national team	Simon Rolfes	He plays for Bayer Leverkusen and Germany national team.	Bayer Leverkusen
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Luc-Armau	Luc-Armau is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-settlement	PUSHPIN-MAP	any-wikipedia-settlement-one is a city in the any-wikipedia-settlement-two	Kani Dinar	Kani Dinar is a city in the Kurdistan province of Iran.	Iran
wikipedia-airport	PUSHPIN-MAP	No other airport in any-wikipedia-country is so close to the central part of the city as any-wikipedia-airport	Fukuoka Airport	No other airport in Japan is so close to the central part of the city as Fukuoka Airport.	Japan
wikipedia-country	OFFICIAL-LANGUAGES	The biggest religious group in any-wikipedia-country is the any-wikipedia-orthodox-church	Romania	The biggest religious group in Romania is the Romanian Orthodox Church.	Romanian
wikipedia-football-biography	CURRENTCLUB	any-wikipedia-football-biography plays for any-wikipedia-football-club and any-wikipedia-country national team	Simon Rolfes	He plays for Bayer Leverkusen and Germany national team.	Bayer Leverkusen
wikipedia-model	AGENCY	Moni any-wikipedia-person any-wikipedia-model is an any-wikipedia-musical-artist supermodel and actress represented by IMG Models	Monikangana Dutta	Moni Kangana Dutta is an Indian supermodel and actress represented by IMG Models.	IMG Models
wikipedia-musical-artist	CURRENT-MEMBERS	The members of the group are any-wikipedia-musical-artist-one the singer any-wikipedia-person who plays the lead guitar and backing vocals any-wikipedia-football-biography who plays the rhythm guitar any-wikipedia-musical-artist-two who plays the bass guitar and any-wikipedia-musical-artist-three who plays the drums	3 Doors Down	The members of the group are Brad Arnold, the singer, Matt Roberts, who plays the lead guitar and backing vocals, Chris Henderson, who plays the rhythm guitar, Todd Harrell who plays the bass guitar and Greg Upchurch, who plays the drums.	Chris Henderson
wikipedia-game	TITLE	any-wikipedia-game is a board game which is played with any-number to any-number players each with different colored army men	Risk (game)	Risk is a board game which is played with two to six players each with different coloured army men.	Risk
wikipedia-settlement	SETTLEMENT-TYPE	any-wikipedia-settlement-one is a city in the any-wikipedia-settlement-two	Shuyesheh	Shuyesheh is a city in the Kurdistan province of Iran.	city
wikipedia-airport	PUSHPIN-MAP	any-wikipedia-airport is the any-ordinal busiest passenger airport in any-wikipedia-country	Fukuoka Airport	Fukuoka Airport is the fourth busiest passenger airport in Japan.	Japan
wikipedia-football-biography	NATIONALTEAM	any-wikipedia-football-biography plays for any-wikipedia-football-club and any-wikipedia-country national team	Simon Rolfes	He plays for Bayer Leverkusen and Germany national team.	Germany
wikipedia-country	LOWER-HOUSE	any-wikipedia-country contains any-number chambers- the any-wikipedia-legislature containing any-number members and the Chamber of Deputies which has any-number members	Romania	It contains two chambers - the Senate, containing 140 members, and the Chamber of Deputies, which has 346 members.	Chamber of Deputies
wikipedia-settlement	SETTLEMENT-TYPE	any-wikipedia-settlement-one is a village near any-wikipedia-settlement-two in any-wikipedia-country	Choa Rajgan	Choa Rajgan is a village near Sarai Alamgir in Pakistan.	village
wikipedia-musical-artist	GENRE	any-wikipedia-musical-artist is an American Alternative rock band	3 Doors Down	3 Doors Down is an American Alternative rock band.	Alternative rock
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Lucarre	Lucarre is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-uk-place	SHIRE-COUNTY	any-wikipedia-uk-place is a market town on the River Cherwell in northern any-wikipedia-england-county	Banbury	Banbury is a market town on the River Cherwell in northern Oxfordshire, England.	Oxfordshire
wikipedia-settlement	PUSHPIN-MAP	any-wikipedia-settlement-one is a city in the any-wikipedia-settlement-two	Shuyesheh	Shuyesheh is a city in the Kurdistan province of Iran.	Iran
wikipedia-sportsperson	SPOUSE	any-wikipedia-sportsperson married freeskier any-wikipedia-given-name-revised any-wikipedia-australian-place in any-wikipedia-settlement on any-date	Sarah Burke	She married freeskier Rory Bushfield in Pemberton, British Columbia on September 25, 2010.	Rory Bushfield
wikipedia-country	OFFICIAL-LANGUAGES	The official language of any-wikipedia-country is any-wikipedia-language	Romania	The official language of Romania is Romanian.	Romanian
wikipedia-television	NETWORK	any-wikipedia-television-one was an American science-fiction television any-wikipedia-television-two on the NBC network	Journeyman (TV series)	Journeyman was an American science-fiction television series on the NBC network.	NBC
wikipedia-university	STATE	any-wikipedia-university is an university in Langston Oklahoma, USA	Langston University	Langston University is an university in Langston, Oklahoma, USA.	Oklahoma
wikipedia-company	FOUNDATION	any-wikipedia-company-one is operated by any-wikipedia-country-one businessman any-wikipedia-officeholder and most schools in the any-wikipedia-country-one own any-wikipedia-company-one computers	Viglen	Viglen is operated by UK businessman Lord Sugar and most schools in the UK own Viglen computers.	UK
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Lurbe-Saint-Christau	Lurbe-Saint-Christau is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-musical-artist	NOTABLE-ALBUMS	any-wikipedia-musical-artist's any-date release Esta any-wikipedia-mountain y Otros Cuentos went gold in both any-wikipedia-country-one and any-wikipedia-country-two	Coti	His 2005 release, Esta Manana y Otros Cuentos went gold in both Argentina and Mexico.	Esta Manana y Otros Cuentos
wikipedia-uk-place	COUNTRY	any-wikipedia-uk-place is a market town on the River Cherwell in northern any-wikipedia-england-county	Banbury	Banbury is a market town on the River Cherwell in northern Oxfordshire, England.	England
wikipedia-airport	PUSHPIN-MAP	Japan-guide any-wikipedia-airport retrieved any-number	Kobe Airport	Japan-guide, Kobe Airport; retrieved 2012-1-21.	Japan
wikipedia-country	CAPITAL	any-wikipedia-country is divided into any-number counties including the municipality of any-wikipedia-settlement which is also its own county	Romania	Romania is divided into 41 counties, including the municipality of Bucharest, which is also its own county.	Bucharest
wikipedia-mountain	MAP	any-wikipedia-mountain is a mountain in the Provence region of southern France about any-number km north-east of any-wikipedia-french-commune any-wikipedia-department	Mont Ventoux	Mont Ventoux is a mountain in the Provence region of southern France, about 20 km north-east of Carpentras, Vaucluse.	France
wikipedia-uk-bus	MANUFACTURER	The any-wikipedia-uk-bus is a bus produced by any-wikipedia-company from any-date-one to any-date-two	Renault Tracer	The Renault Tracer is a bus produced by Renault from 1991 to 2001.	Renault
wikipedia-officeholder	PARTY	any-wikipedia-officeholder is a moderate in the any-wikipedia-political-party	Susan Collins	She is a moderate in the Republican Party.	Republican
wikipedia-school	STREETADDRESS	any-wikipedia-school is at any-number Prairie any-wikipedia-album NE	Regis High School (Cedar Rapids)	It is at 735 Prairie Drive NE.	735 Prairie Drive NE
wikipedia-university	STATE	any-wikipedia-university-one commonly called any-wikipedia-university-two or VIT is a university in any-wikipedia-settlement any-wikipedia-state	VIT University	Vellore Institute of Technology, commonly called VIT University or VIT, is a university in Vellore, Tamil Nadu, India.	Tamil Nadu
wikipedia-country	CAPITAL	The capital and biggest city in any-wikipedia-country is any-wikipedia-settlement with a population of any-number	Romania	The capital and biggest city in Romania is Bucharest , with a population of 1.6 million.	Bucharest
wikipedia-building	AWARDS	any-wikipedia-building is also a Grade II listed building	Opera House, Royal Tunbridge Wells	It is also a Grade II listed building.	Grade II listed building
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Momy	Momy is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-religious-building	STATUS	any-wikipedia-religious-building is an unfinished cathedral found in any-wikipedia-french-commune in northern any-wikipedia-country	Beauvais Cathedral	Beauvais Cathedral is an unfinished cathedral found in Beauvais, in northern France.	Cathedral
wikipedia-university	FREE	any-wikipedia-university-one commonly called any-wikipedia-university-two or VIT is a university in any-wikipedia-settlement any-wikipedia-state	VIT University	Vellore Institute of Technology, commonly called VIT University or VIT, is a university in Vellore, Tamil Nadu, India.	VIT
wikipedia-country	OFFICIAL-LANGUAGES	The any-wikipedia-language military campaign ended in disaster for any-wikipedia-country after the invading forces were stopped in any-date	Romania	The Romanian military campaign ended in disaster for Romania after the invading forces were stopped in 1917.	Romanian
wikipedia-church	HERITAGE-DESIGNATION	any-wikipedia-church is a Grade I listed building	Church of King Charles the Martyr, Royal Tunbridge Wells	It is a Grade I listed building.	Grade I
wikipedia-uk-place	SHIRE-COUNTY	any-wikipedia-uk-place is a village and civil parish in any-wikipedia-settlement any-wikipedia-england-county	Witnesham	Witnesham is a village and civil parish in Suffolk Coastal, Suffolk, England.	Suffolk
wikipedia-prefecture-japan	ISLAND	any-wikipedia-prefecture-japan is on the island of any-wikipedia-islands	Gifu Prefecture	It is on the island of Honshu.	Honshu
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Monassut-Audiracq	Monassut-Audiracq is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-religious-building	RELIGIOUS-AFFILIATION	The any-wikipedia-religious-building is a big any-date Roman Catholic cathedral found in the town of any-wikipedia-italian-comune in any-wikipedia-region-of-italy in any-wikipedia-country	Orvieto Cathedral	The Duomo di Orvieto is a big 14th century Roman Catholic cathedral found in the town of Orvieto in Umbria in Italy.	Roman Catholic
wikipedia-comic-strip-character	CHARACTER	any-wikipedia-single from any-wikipedia-comic-strip-character's point of view any-wikipedia-comic-strip is as alive and real just like other characters in the comic strip	Calvin and Hobbes	However, from Calvin's point of view, Hobbes is as alive and real just like other characters in the comic strip.	Hobbes
wikipedia-settlement	PUSHPIN-MAP	any-wikipedia-settlement-one is a city in Kohdasht any-wikipedia-subdivision-type any-wikipedia-settlement-two any-wikipedia-country	Kunani	Kunani is a city in Kohdasht County, Lorestan, Iran.	Iran
wikipedia-uk-place	SHIRE-COUNTY	any-wikipedia-uk-place is a village in any-wikipedia-england-county	Copdock	Copdock is a village in Suffolk, England.	Suffolk
wikipedia-university	CITY	any-wikipedia-university-one commonly called any-wikipedia-university-two or VIT is a university in any-wikipedia-settlement any-wikipedia-state	VIT University	Vellore Institute of Technology, commonly called VIT University or VIT, is a university in Vellore, Tamil Nadu, India.	Vellore
wikipedia-basketball-biography	DRAFT-TEAM	any-wikipedia-basketball-biography was selected any-ordinal overall in the any-ordinal round in the any-date NBA Draft by the any-wikipedia-nba-team while he was playing for any-wikipedia-sports-team any-wikipedia-company in his homeland	Semih Erden	He was selected 60th overall in the 2nd round in the 2008 NBA Draft by the Boston Celtics, while he was playing for Fenerbahce Ulker in his homeland.	Boston Celtics
wikipedia-swiss-town	DISTRICT	any-wikipedia-swiss-town-one is a municipality of the district any-wikipedia-swiss-town-two in the canton of any-wikipedia-canton in any-wikipedia-country	Malvaglia	Malvaglia is a municipality of the district Blenio in the canton of Ticino in Switzerland.	Blenio
wikipedia-comic-strip-character	CHARACTER	Although time does change in the any-wikipedia-comic-strip universe which is mostly seen in the changing of the season any-wikipedia-comic-strip-character returns to Ms any-wikipedia-album's first-grade class every fall	Calvin and Hobbes	Although time does change in the Calvin and Hobbes universe, which is mostly seen in the changing of the season, Calvin returns to Ms. Wormwood's first-grade class every fall.	Calvin
wikipedia-uk-place	COUNTRY	any-wikipedia-uk-place is a village in any-wikipedia-england-county	Copdock	Copdock is a village in Suffolk, England.	England
wikipedia-university	COUNTRY	any-wikipedia-university-one commonly called any-wikipedia-university-two or VIT is a university in any-wikipedia-settlement any-wikipedia-state	VIT University	Vellore Institute of Technology, commonly called VIT University or VIT, is a university in Vellore, Tamil Nadu, India.	India
wikipedia-swiss-town	MUNICIPALITY-TYPE	any-wikipedia-swiss-town is a municipality of the canton of any-wikipedia-settlement in any-wikipedia-country	Attinghausen	Attinghausen is a municipality of the canton of Uri in Switzerland.	municipality
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Moncayolle-Larrory-Mendibieu	Moncayolle-Larrory-Mendibieu is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-basketball-biography	TEAM	any-wikipedia-basketball-biography is an Turkish basketball player who any-date plays for the any-wikipedia-nba-team of the any-wikipedia-national-basketball-team	Semih Erden	Semih Erden is an Turkish basketball player who currently plays for the Cleveland Cavaliers of the NBA.	Cleveland Cavaliers
wikipedia-church	COUNTRY	any-wikipedia-church is the seat of the bishop of the any-wikipedia-musical-artist of any-wikipedia-country Diocese of any-wikipedia-settlement	Carlisle Cathedral	It is the seat of the bishop of the Church of England Diocese of Carlisle,.	England
wikipedia-comic-strip-character	CHARACTER	The club has only any-number members any-wikipedia-comic-strip	Calvin and Hobbes	The club has only two members, Calvin and Hobbes.	Calvin
wikipedia-swiss-town	AREA	Around any-number people live in any-wikipedia-swiss-town and it has an area of any-number square kilometers	Attinghausen	Around 1,500 people live in Attinghausen and it has an area of 46.83 square kilometers.	46.83
wikipedia-settlement	SUBDIVISION-TYPE	any-wikipedia-settlement-one is a city in Kohdasht any-wikipedia-subdivision-type any-wikipedia-settlement-two any-wikipedia-country	Kunani	Kunani is a city in Kohdasht County, Lorestan, Iran.	County
wikipedia-school	STATE	any-wikipedia-school is a school in the town of any-wikipedia-settlement	Shenandoah Valley Academy	Shenandoah Valley Academy is a school in the town of New Market, Virginia.	Virginia
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Narp	Narp is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-basketball-biography	NATIONALITY	any-wikipedia-basketball-biography is an Turkish basketball player who any-date plays for the any-wikipedia-nba-team of the any-wikipedia-national-basketball-team	Semih Erden	Semih Erden is an Turkish basketball player who currently plays for the Cleveland Cavaliers of the NBA.	Turkish
wikipedia-church	DENOMINATION	any-wikipedia-church is a Church of any-wikipedia-country cathedral in the city of Carlisle, in any-wikipedia-english-county in northwest England	Carlisle Cathedral	Carlisle Cathedral is a Church of England cathedral in the city of Carlisle, in Cumbria, in northwest England.	Church of England
wikipedia-comic-strip-character	CHARACTER	Although the any-ordinal strips clearly show any-wikipedia-comic-strip-character-one capturing any-wikipedia-comic-strip-one by means of a trap a later comic seems to imply that any-wikipedia-comic-strip-one is in fact older than any-wikipedia-comic-strip-character-one and has been around with him his whole life	Calvin and Hobbes	Although the first strips clearly show Calvin capturing Hobbes by means of a trap , a later comic seems to imply that Hobbes is, in fact, older than Calvin, and has been around with him his whole life.	Hobbes
wikipedia-swiss-town	CANTON	any-wikipedia-swiss-town is a municipality of the canton of any-wikipedia-settlement in any-wikipedia-country	Attinghausen	Attinghausen is a municipality of the canton of Uri in Switzerland.	Uri
wikipedia-settlement	SETTLEMENT-TYPE	any-wikipedia-settlement-one is a city in Kohdasht any-wikipedia-subdivision-type any-wikipedia-settlement-two any-wikipedia-country	Kunani	Kunani is a city in Kohdasht County, Lorestan, Iran.	city
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Navarrenx	Navarrenx is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-football-biography	NATIONALTEAM	any-wikipedia-mp any-wikipedia-football-biography is an any-wikipedia-language footballer who plays for Premier League club any-wikipedia-settlement and the England national team as a striker	Andy Carroll	Andrew Thomas "Andy" Carroll is an English footballer who plays for Premier League club Liverpool and the England national team as a striker.	England
wikipedia-basketball-biography	TEAM	any-wikipedia-basketball-biography was selected any-ordinal overall in the any-ordinal round in the any-date NBA Draft by the any-wikipedia-nba-team while he was playing for any-wikipedia-sports-team any-wikipedia-company in his homeland	Semih Erden	He was selected 60th overall in the 2nd round in the 2008 NBA Draft by the Boston Celtics, while he was playing for Fenerbahce Ulker in his homeland.	Boston Celtics
wikipedia-website	LANGUAGE	The any-wikipedia-website-one is the any-wikipedia-language edition of any-wikipedia-website-two	Finnish Wikipedia	The Finnish Wikipedia is the Finnish-language edition of Wikipedia.	Finnish
wikipedia-comic-strip-character	CHARACTER	In pictures with any other person any-wikipedia-comic-strip looks like a stuffed animal	Calvin and Hobbes	In pictures with any other person, Hobbes looks like a stuffed animal.	Hobbes
wikipedia-us-cabinet-official	ALMA-MATER	any-wikipedia-us-cabinet-official studied at any-wikipedia-university-one and in any-wikipedia-university-two	Salmon P. Chase	He studied at Cincinnati College and in Dartmouth College.	Cincinnati College
wikipedia-church	COUNTRY	any-wikipedia-church is a Church of any-wikipedia-country cathedral in the city of Carlisle, in any-wikipedia-english-county in northwest England	Carlisle Cathedral	Carlisle Cathedral is a Church of England cathedral in the city of Carlisle, in Cumbria, in northwest England.	England
wikipedia-swiss-town	CANTON	any-wikipedia-swiss-town-one is a municipality of the district any-wikipedia-swiss-town-two in the canton of any-wikipedia-canton in any-wikipedia-country	Melano	Melano is a municipality of the district Lugano in the canton of Ticino in Switzerland.	Ticino
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is in the any-wikipedia-department department in the center of any-wikipedia-country	Buxieres-les-Mines	It is in the Allier department in the center of France.	Allier
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Nogueres	Nogueres is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-ship-career	SHIP-HOMEPORT	Starting in any-date, The any-wikipedia-ship-career will be stationed at any-wikipedia-military-structure in any-wikipedia-settlement	USS Nimitz (CVN-68)	Starting in late 2011, The USS Nimitz will be stationed at Naval Station Everett in Everett, Washington.	Naval Station Everett
wikipedia-person	TELEVISION	any-wikipedia-person-one and any-wikipedia-person-two won the any-date series of any-wikipedia-television	Kara Tointon	She and Artem Chigvintsev won the 2010 series of Strictly Come Dancing.	Strictly Come Dancing
wikipedia-uk-place	SHIRE-COUNTY	any-wikipedia-uk-place is a village in any-wikipedia-english-county	Penruddock	Penruddock is a village in Cumbria, England.	Cumbria
wikipedia-church	DENOMINATION	any-wikipedia-church is the seat of the bishop of the any-wikipedia-musical-artist of any-wikipedia-country Diocese of any-wikipedia-settlement	Carlisle Cathedral	It is the seat of the bishop of the Church of England Diocese of Carlisle,.	Church of England
wikipedia-us-cabinet-official	TERM-END	any-wikipedia-us-cabinet-official died on any-date in any-wikipedia-settlement from an illness aged any-number	Salmon P. Chase	Chase died on May 7, 1873 in New York City, New York from an illness, aged 65.	May 7, 1873
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is found in the any-wikipedia-department department in the center of any-wikipedia-country	La Celle, Allier	It is found in the Allier department in the center of France.	Allier
wikipedia-comic-strip-character	CHARACTER	Often they would try to bribe any-wikipedia-comic-strip-character-one to come under the bed by giving him a new toy or by urging any-wikipedia-comic-strip to push any-wikipedia-comic-strip-character-one over in return for a fresh piece of salmon	Calvin and Hobbes	Often, they would try to bribe Calvin to come under the bed by giving him a new toy or by urging Hobbes to push Calvin over in return for a fresh piece of salmon.	Hobbes
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Nousty	Nousty is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-musical-artist	CURRENT-MEMBERS	The group reunited in any-date with any-wikipedia-musical-artist-one any-wikipedia-musical-artist-two and any-wikipedia-musical-artist-three and was renamed any-wikipedia-musical-artist-four	S Club	The group reunited in 2008 with Jo O'Meara, Bradley McIntosh and Paul Cattermole and was renamed S Club.	Bradley McIntosh
wikipedia-uk-place	COUNTRY	any-wikipedia-uk-place is a village in any-wikipedia-english-county	Penruddock	Penruddock is a village in Cumbria, England.	England
wikipedia-person	NATIONALITY	any-wikipedia-musical-artist Louise any-wikipedia-person is a British actress	Kara Tointon	Kara Louise Tointon is a British actress.	British
wikipedia-law-enforcement-agency	PARENTAGENCY	The any-wikipedia-law-enforcement-agency started in any-date, is the largest police force in the any-wikipedia-country	New York City Police Department	The New York City Police Department , started in 1844, is the largest police force in the United States,.	New York City
wikipedia-us-cabinet-official	ALMA-MATER	any-wikipedia-us-cabinet-official studied at any-wikipedia-university-one and in any-wikipedia-university-two	Salmon P. Chase	He studied at Cincinnati College and in Dartmouth College.	Dartmouth College
wikipedia-church	DEANERY	any-wikipedia-church is an Anglican parish church in the town of any-wikipedia-uk-place any-wikipedia-england-county	Selby Abbey	Selby Abbey is an Anglican parish church in the town of Selby, North Yorkshire.	Selby
wikipedia-comic-strip-character	CHARACTER	Although time does change in the any-wikipedia-comic-strip universe which is mostly seen in the changing of the season any-wikipedia-comic-strip-character returns to Ms any-wikipedia-album's first-grade class every fall	Calvin and Hobbes	Although time does change in the Calvin and Hobbes universe, which is mostly seen in the changing of the season, Calvin returns to Ms. Wormwood's first-grade class every fall.	Hobbes
wikipedia-country	CAPITAL	any-wikipedia-settlement is the capital of any-wikipedia-country	Romania	Bucharest is the capital of Romania.	Bucharest
